"lat","lon"
40.40833,-124.555
38.075,-123.45167
37.87756,-123.04324
35.15105,-120.82881
42.72806,-124.67289
46.075,-124.51761
45.90849,-124.46891
45.69968,-124.50905
41.75,-124.08333
36.81341,-122.12877
34.09976,-120.54119
34.34948,-119.60536
33.879745,-118.652777
45.89056667,-123.9615667
47.57043333,-124.4484333
42.66306667,-124.4788
48.39131667,-124.739
44.6187,-124.0922833
42.036544,-124.288731
43.312689,-124.429207
42.414839,-124.445
46.933385,-124.255829
39.43615,-123.866165
36.614757,-121.882285
34.072597,-120.394833
35.168237,-120.73078
34.467822,-120.215058
48.372446,-124.615245
36.068472,-121.600257
36.5546,-121.933912
38.509515,-123.245711
44.637241,-124.075964
38.551466,-123.313036
45.209566,-123.987424
36.304249,-121.903205
34.037384,-120.085262
36.8,-121.9333333
34.76666667,-120.75
34.21666667,-120.2
33.93333333,-118.5833333
32.73333333,-119.2
43.03,-124.58
46.12,-124.65
44.54,-124.4
47.15,-124.8
41.17,-124.37
45.75,-124.6
42.9,-124.72
48.15,-125.34
43.27,-124.6
47.65,-125.6
46.290258,-124.120778
43.396826,-124.343241
44.614439,-124.199215
38.88,-123.86
44.39,-124.75
43.9,-124.65
48.35,-125.25
39.1,-123.79
36.775,-122.1833333
36.025,-121.599773
42.355,-124.29883
39.447263,-123.820739
39.83,-123.819752
33.94,-118.519363
32.81,-117.209816
39.195,-123.825245
34.865,-120.685043
33.730776,-118.380716
32.688108,-117.254991
32.924106,-118.455902
33.26876,-119.488572
33.436537,-118.440526
34.061938,-119.765563
33.988149,-120.017407
32.649782,-79.82881
41.665,-69.905105
37.448697,-76.138816
42.30169,-70.72683
37.09024,-75.812699
24.571,-81.843082
32.68961667,-117.16415
28.46666667,-97.16666667
37.3,-76.4
34.71666667,-77.26666667
29.78333333,-85.3
28.05,-82.78333333
29.713,-85.5149
43.5,-127
26.66666667,-92.66666667
30.5,-72.5
27.332511,-110.648849
31.414109,-114.753207
29.843635,-114.337499
30.628711,-114.611207
30.679284,-114.462114
27.773,-82.583261
29.26666667,-111.974
32.61666667,-117.1333333
33.43333333,-118.5
33.7,-118.05
33.73333333,-118.1
